run 2651: {'page': 12, 'para': 65, 'line': 13, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2652: {'page': 12, 'para': 65, 'line': 13, 'text': 'theil', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2653: {'page': 12, 'para': 65, 'line': 13, 'text': ', einen ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2654: {'page': 12, 'para': 65, 'line': 13, 'text': 'mittelbaren', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2655: {'page': 12, 'para': 65, 'line': 13, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2656: {'page': 12, 'para': 65, 'line': 13, 'text': 'Schein', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2657: {'page': 12, 'para': 65, 'line': 13, 'text': ', eine ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2658: {'page': 12, 'para': 65, 'line': 13, 'text': 'un', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2659: {'page': 12, 'para': 65, 'line': 13, 'text': 'ä', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2660: {'page': 12, 'para': 65, 'line': 13, 'text': 'chte', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2661: {'page': 12, 'para': 65, 'line': 13, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2662: {'page': 12, 'para': 65, 'line': 13, 'text': 'Em', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2663: {'page': 12, 'para': 65, 'line': 13, 'text': '-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2664: {'page': 12, 'para': 65, 'line': 14, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2665: {'page': 12, 'para': 65, 'line': 14, 'text': 'pfindung', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2666: {'page': 12, 'para': 65, 'line': 14, 'text': ' — wenn ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2667: {'page': 12, 'para': 65, 'line': 14, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2668: {'page': 12, 'para': 65, 'line': 14, 'text': 'ie ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2669: {'page': 12, 'para': 65, 'line': 14, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2670: {'page': 12, 'para': 65, 'line': 14, 'text': 'o ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2671: {'page': 12, 'para': 65, 'line': 14, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2672: {'page': 12, 'para': 65, 'line': 14, 'text': 'chwer von einer reinen Em-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2673: {'page': 12, 'para': 65, 'line': 15, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2674: {'page': 12, 'para': 65, 'line': 15, 'text': 'pfindung zu unter', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2675: {'page': 12, 'para': 65, 'line': 15, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2676: {'page': 12, 'para': 65, 'line': 15, 'text': 'cheiden i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2677: {'page': 12, 'para': 65, 'line': 15, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2678: {'page': 12, 'para': 65, 'line': 15, 'text': 't, — oder anders nennen,', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2679: {'page': 12, 'para': 65, 'line': 16, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2680: {'page': 12, 'para': 65, 'line': 16, 'text': 'wie man will.', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2681: {'page': 12, 'para': 66, 'line': 17, 'text': 'Wenn al', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2682: {'page': 12, 'para': 66, 'line': 17, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2683: {'page': 12, 'para': 66, 'line': 17, 'text': 'o die Frage i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2684: {'page': 12, 'para': 66, 'line': 17, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2685: {'page': 12, 'para': 66, 'line': 17, 'text': 't, ob wir die ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2686: {'page': 12, 'para': 66, 'line': 17, 'text': 'reine', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2687: {'page': 12, 'para': 66, 'line': 17, 'text': ' Empfin-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2688: {'page': 12, 'para': 66, 'line': 18, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2689: {'page': 12, 'para': 66, 'line': 18, 'text': 'dungen von den ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2690: {'page': 12, 'para': 66, 'line': 18, 'text': 'mittelbaren', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2691: {'page': 12, 'para': 66, 'line': 18, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2692: {'page': 12, 'para': 66, 'line': 18, 'text': 'Urtheilen', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2693: {'page': 12, 'para': 66, 'line': 18, 'text': ' aus Empfin-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2694: {'page': 12, 'para': 66, 'line': 19, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2695: {'page': 12, 'para': 66, 'line': 19, 'text': 'dungen unter', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2696: {'page': 12, 'para': 66, 'line': 19, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2697: {'page': 12, 'para': 66, 'line': 19, 'text': 'cheiden k', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2698: {'page': 12, 'para': 66, 'line': 19, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2699: {'page': 12, 'para': 66, 'line': 19, 'text': 'nnen? ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2700: {'page': 12, 'para': 66, 'line': 19, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2701: {'page': 12, 'para': 66, 'line': 19, 'text': 'o kommt es darauf an,', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2702: {'page': 12, 'para': 66, 'line': 20, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2703: {'page': 12, 'para': 66, 'line': 20, 'text': 'ob wir die ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2704: {'page': 12, 'para': 66, 'line': 20, 'text': 'ehemaligen', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2705: {'page': 12, 'para': 66, 'line': 20, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2706: {'page': 12, 'para': 66, 'line': 20, 'text': 'Empfindungen', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2707: {'page': 12, 'para': 66, 'line': 20, 'text': ', aus denen', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2708: {'page': 12, 'para': 66, 'line': 21, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2709: {'page': 12, 'para': 66, 'line': 21, 'text': 'die Ab', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2710: {'page': 12, 'para': 66, 'line': 21, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2711: {'page': 12, 'para': 66, 'line': 21, 'text': 'traktion von einem Pr', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2712: {'page': 12, 'para': 66, 'line': 21, 'text': 'ä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2713: {'page': 12, 'para': 66, 'line': 21, 'text': 'dikat der Sache genom-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2714: {'page': 12, 'para': 66, 'line': 22, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2715: {'page': 12, 'para': 66, 'line': 22, 'text': 'men i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2716: {'page': 12, 'para': 66, 'line': 22, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2717: {'page': 12, 'para': 66, 'line': 22, 'text': 't, kennen; ob wir ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2718: {'page': 12, 'para': 66, 'line': 22, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2719: {'page': 12, 'para': 66, 'line': 22, 'text': 'olche, ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2720: {'page': 12, 'para': 66, 'line': 22, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2721: {'page': 12, 'para': 66, 'line': 22, 'text': 'o weit jene Ab', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2722: {'page': 12, 'para': 66, 'line': 22, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2723: {'page': 12, 'para': 66, 'line': 22, 'text': 'traktion', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2724: {'page': 12, 'para': 66, 'line': 23, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2725: {'page': 12, 'para': 66, 'line': 23, 'text': 'ie nach ihrer Aehnlichkeit vor', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2726: {'page': 12, 'para': 66, 'line': 23, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2727: {'page': 12, 'para': 66, 'line': 23, 'text': 'tellet, mit der gegenw', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2728: {'page': 12, 'para': 66, 'line': 23, 'text': 'ä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2729: {'page': 12, 'para': 66, 'line': 23, 'text': 'rti-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2730: {'page': 12, 'para': 66, 'line': 24, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2731: {'page': 12, 'para': 66, 'line': 24, 'text': 'gen ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2732: {'page': 12, 'para': 66, 'line': 24, 'text': 'Im', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2733: {'page': 12, 'para': 66, 'line': 24, 'text': 'pre', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2734: {'page': 12, 'para': 66, 'line': 24, 'text': 'ss', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2735: {'page': 12, 'para': 66, 'line': 24, 'text': 'ion von der Sache, ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2736: {'page': 12, 'para': 66, 'line': 24, 'text': 'vergleichen', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2737: {'page': 12, 'para': 66, 'line': 24, 'text': ', und es', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2738: {'page': 12, 'para': 66, 'line': 25, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2739: {'page': 12, 'para': 66, 'line': 25, 'text': 'alsdenn wi', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2740: {'page': 12, 'para': 66, 'line': 25, 'text': 'ss', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2741: {'page': 12, 'para': 66, 'line': 25, 'text': 'en k', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2742: {'page': 12, 'para': 66, 'line': 25, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2743: {'page': 12, 'para': 66, 'line': 25, 'text': 'nnen, in einem Fall, daß die ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2744: {'page': 12, 'para': 66, 'line': 25, 'text': 'vorigen', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2745: {'page': 12, 'para': 66, 'line': 26, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2746: {'page': 12, 'para': 66, 'line': 26, 'text': 'Empfindungen von der ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2747: {'page': 12, 'para': 66, 'line': 26, 'text': 'jetzigen', 'isbreak': 'yes', 'bold': True, 'strikethrough': False, 'italic': False, 'underline': False}
run 2748: {'page': 12, 'para': 66, 'line': 26, 'text': ' ver', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2749: {'page': 12, 'para': 66, 'line': 26, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2750: {'page': 12, 'para': 66, 'line': 26, 'text': 'chieden ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2751: {'page': 12, 'para': 66, 'line': 26, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2752: {'page': 12, 'para': 66, 'line': 26, 'text': 'ind, und', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2753: {'page': 12, 'para': 66, 'line': 27, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2754: {'page': 12, 'para': 66, 'line': 27, 'text': 'in einem andern, daß ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2755: {'page': 12, 'para': 66, 'line': 27, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2756: {'page': 12, 'para': 66, 'line': 27, 'text': 'ie einander ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2757: {'page': 12, 'para': 66, 'line': 27, 'text': 'ä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2758: {'page': 12, 'para': 66, 'line': 27, 'text': 'hnlich und die', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2759: {'page': 12, 'para': 66, 'line': 27, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2760: {'page': 12, 'para': 66, 'line': 27, 'text': 'elbi-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2761: {'page': 12, 'para': 66, 'line': 28, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2762: {'page': 12, 'para': 66, 'line': 28, 'text': 'gen ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2763: {'page': 12, 'para': 66, 'line': 28, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2764: {'page': 12, 'para': 66, 'line': 28, 'text': 'ind? *) Wir haben das Gemeinbild vor uns, und', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2765: {'page': 12, 'para': 66, 'line': 29, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2766: {'page': 12, 'para': 66, 'line': 29, 'text': 'durch die', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2767: {'page': 12, 'para': 66, 'line': 29, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2768: {'page': 12, 'para': 66, 'line': 29, 'text': 'es ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2769: {'page': 12, 'para': 66, 'line': 29, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2770: {'page': 12, 'para': 66, 'line': 29, 'text': 'ehen wir die ehemaligen Empfindungen,', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2771: {'page': 12, 'para': 66, 'line': 30, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2772: {'page': 12, 'para': 66, 'line': 30, 'text': 'und die gegenw', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2773: {'page': 12, 'para': 66, 'line': 30, 'text': 'ä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2774: {'page': 12, 'para': 66, 'line': 30, 'text': 'rtige mit. La', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2775: {'page': 12, 'para': 66, 'line': 30, 'text': 'ss', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2776: {'page': 12, 'para': 66, 'line': 30, 'text': 'en ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2777: {'page': 12, 'para': 66, 'line': 30, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2778: {'page': 12, 'para': 66, 'line': 30, 'text': 'ich jene Empfindun-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2779: {'page': 12, 'para': 66, 'line': 31, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2780: {'page': 12, 'para': 66, 'line': 31, 'text': 'gen lebhafter reproduciren? la', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2781: {'page': 12, 'para': 66, 'line': 31, 'text': 'ss', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2782: {'page': 12, 'para': 66, 'line': 31, 'text': 'en ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2783: {'page': 12, 'para': 66, 'line': 31, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2784: {'page': 12, 'para': 66, 'line': 31, 'text': 'ich die gegenw', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2785: {'page': 12, 'para': 66, 'line': 31, 'text': 'ä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2786: {'page': 12, 'para': 66, 'line': 31, 'text': 'rti-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2787: {'page': 12, 'para': 66, 'line': 32, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2788: {'page': 12, 'para': 66, 'line': 32, 'text': 'gen Eindr', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2789: {'page': 12, 'para': 66, 'line': 32, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2790: {'page': 12, 'para': 66, 'line': 32, 'text': 'cke ohne das Gemeinbild lebhafter f', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2791: {'page': 12, 'para': 66, 'line': 32, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2792: {'page': 12, 'para': 66, 'line': 32, 'text': 'hlen, ge-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2793: {'page': 12, 'para': 66, 'line': 33, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2794: {'page': 12, 'para': 66, 'line': 33, 'text': 'wahrnehmen, und dann, wo ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2795: {'page': 12, 'para': 66, 'line': 33, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2796: {'page': 12, 'para': 66, 'line': 33, 'text': 'ie von jenen ver', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2797: {'page': 12, 'para': 66, 'line': 33, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2798: {'page': 12, 'para': 66, 'line': 33, 'text': 'chieden', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2799: {'page': 12, 'para': 66, 'line': 34, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2800: {'page': 12, 'para': 66, 'line': 34, 'text': 'ind, auch wirklich unter', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2801: {'page': 12, 'para': 66, 'line': 34, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2802: {'page': 12, 'para': 66, 'line': 34, 'text': 'cheiden? Das Gemeinbild i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2803: {'page': 12, 'para': 66, 'line': 34, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2804: {'page': 12, 'para': 66, 'line': 34, 'text': 't', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2805: {'page': 12, 'para': 66, 'line': 35, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2806: {'page': 12, 'para': 66, 'line': 35, 'text': 'wie ein Glas, das uns vor Augen tritt. Die vergan-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2807: {'page': 12, 'para': 66, 'line': 36, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2808: {'page': 12, 'para': 66, 'line': 36, 'text': 'gene Empfindungen k', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2809: {'page': 12, 'para': 66, 'line': 36, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2810: {'page': 12, 'para': 66, 'line': 36, 'text': 'nnen wir nur ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2811: {'page': 12, 'para': 66, 'line': 36, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2812: {'page': 12, 'para': 66, 'line': 36, 'text': 'ehen durch da', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2813: {'page': 12, 'para': 66, 'line': 36, 'text': 'ss', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2814: {'page': 12, 'para': 66, 'line': 36, 'text': 'elbe,', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2815: {'page': 12, 'para': 67, 'line': 37, 'text': 'wenig-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2816: {'page': 12, 'para': 68, 'line': 38, 'text': '*) Ver', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2817: {'page': 12, 'para': 68, 'line': 38, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2818: {'page': 12, 'para': 68, 'line': 38, 'text': 'uch 5. VIII.', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2819: {'page': 12, 'para': 69, 'line': 39, 'text': 'E e 3', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2820: {'page': 13, 'para': 69, 'line': 1, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2821: {'page': 13, 'para': 69, 'line': 1, 'text': '[', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2822: {'page': 13, 'para': 69, 'line': 1, 'text': '438', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2823: {'page': 13, 'para': 69, 'line': 1, 'text': '] V', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
